Sim,Covs,T Setting,T Drop Setting,Binary Dose,DGP,Observed,Our Method,Expert,Linear Q-learning (R),DTree Q-learning (R),Linear Q-learning (Python),RF Q-learning (Python),SV Q-learning (Python),Linear Q-learning Multi,RF Q-learning Multi,SV Q-learning Multi,Linear OptClass,DTree OptClass,Linear BOWL R1,Linear BOWL R2,Linear BOWL R3,Poly BOWL R1,Poly BOWL R2,Poly BOWL R3,Linear Inf R1,Linear Inf R2,Linear Inf R3,RF Inf R1,RF Inf R2,RF Inf R3,SV Inf R1,SV Inf R2,SV Inf R3,Linear Inf Multi R1,Linear Inf Multi R2,Linear Inf Multi R3,RF Inf Multi R1,RF Inf Multi R2,RF Inf Multi R3,SV Inf Multi R1,SV Inf Multi R2,SV Inf Multi R3,BCQ R1,BCQ R2,BCQ R3,CQL R1,CQL R2,CQL R3,CRR R1,CRR R2,CRR R3,DDPG R1,DDPG R2,DDPG R3,SAC R1,SAC R2,SAC R3,TD3 R1,TD3 R2,TD3 R3,Random,Inaction,Full Dosing
20,10,a,a,True,random,0.5968,0.42405,0.3403,0.3536,0.3536,0.3485,0.36155,0.35150000000000003,,,,0.36835,0.36835,0.6976363636363636,0.4502631578947368,0.43073333333333336,0.5143125000000001,0.5143500000000001,0.5143500000000001,0.4018,0.5196500000000001,0.43775000000000003,0.5191,0.721,0.60575,0.5191,0.5359,0.32015000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6045499999999999,0.80145,0.5143500000000001
21,10,a,b,True,random,0.5986499999999999,0.4553,0.33904999999999996,0.46254999999999996,0.46254999999999996,0.45475000000000004,0.4622,0.45285000000000003,,,,0.45925000000000005,0.45925000000000005,,0.50125,0.5146111111111111,0.5143500000000001,0.5143500000000001,0.5143500000000001,0.45185000000000003,0.5269,0.46005,0.5197,0.71635,0.58235,0.5197,0.47135,0.33740000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6045499999999999,0.80145,0.5143500000000001
22,10,b,a,True,random,0.6023499999999999,0.41905000000000003,0.35225,0.56185,0.56185,0.52575,0.56885,0.5538000000000001,,,,0.5885499999999999,0.5885499999999999,0.661,,,0.714375,0.7040000000000001,0.7040000000000001,0.37320000000000003,0.5124000000000001,0.325,0.70945,0.77515,0.7765000000000001,0.70945,0.6818500000000001,0.3255,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6012,0.80145,0.70455
23,10,b,b,True,random,0.5992,0.4175,0.35245000000000004,0.58735,0.58735,0.5202,0.60905,0.5178,,,,0.67375,0.67375,0.775,0.66235,0.62765,0.70455,0.70455,0.70455,0.3855,0.5203,0.328,0.70915,0.7683,0.7636000000000001,0.70915,0.69865,0.32789999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6012,0.80145,0.70455
24,100,a,a,False,random,0.6104999999999999,0.20065,0.3528,0.70065,0.70065,0.64515,0.6028,0.5575,0.51805,0.35750000000000004,0.40635000000000004,0.6043000000000001,0.6043000000000001,0.6575,0.6115,0.62985,0.5095,0.5095,0.5095,0.40889999999999993,0.51315,0.3875,0.37755,0.7907500000000001,0.7971,0.51385,0.7973000000000001,0.7973000000000001,0.5962,0.5673,0.335,0.6968,0.5494,0.3507,0.75505,0.7231,0.3203,0.6127,0.5766,0.57405,0.53545,0.5331,0.53555,0.52945,0.5112,0.5059,0.9167500000000001,0.79265,0.7919,0.8208499999999999,0.63545,0.64125,0.9098,0.75555,0.7647,0.60715,0.7988000000000001,0.9738
25,100,a,b,False,random,0.611,0.1918,0.3516,0.588,0.588,0.6053,0.675,0.5995999999999999,0.42785,0.35750000000000004,0.44095000000000006,0.63,0.63,0.44545,0.6072,0.58585,0.5095,0.5095,0.5095,0.47780000000000006,0.5185500000000001,0.41509999999999997,0.35914999999999997,0.78735,0.7965000000000001,0.51405,0.79695,0.79695,0.62065,0.57085,0.36819999999999997,0.67745,0.5328,0.3431,0.7664500000000001,0.58135,0.2835,0.5957,0.5629000000000001,0.56395,0.5074,0.5093,0.51095,0.5157,0.50695,0.504,0.94195,0.7892,0.78345,0.88665,0.5666,0.5808500000000001,0.9516,0.75325,0.7567999999999999,0.60715,0.7988000000000001,0.9738
26,100,b,a,False,random,0.80135,0.42815000000000003,0.23654999999999998,0.73715,0.73715,0.76775,0.6129,0.7078,0.7701,0.7957500000000001,0.7950999999999999,0.6275000000000001,0.6275000000000001,0.5765,,,0.70765,0.72515,0.72515,0.40785,0.5576,0.41315,0.3919,0.7971,0.79715,0.6909,0.79725,0.79725,0.54965,0.5598500000000001,0.2907,0.55165,0.59945,0.5963499999999999,0.4779,0.7972,0.29674999999999996,0.5493,0.6397999999999999,0.5751999999999999,0.6113500000000001,0.64975,0.59755,0.611,0.6702,0.5016499999999999,0.62195,0.5697,0.7867,0.36305,0.5326000000000001,0.41384999999999994,0.7978,0.4559,0.55085,0.7955500000000001,0.7988000000000001,0.99735
27,100,b,b,False,random,0.80055,0.40599999999999997,0.23729999999999998,0.7051000000000001,0.7051000000000001,0.7153,0.69255,0.64695,0.7325999999999999,0.7302,0.67885,0.7108,0.7108,0.5971,,,0.70765,0.70765,0.70765,0.3942,0.5605,0.40469999999999995,0.38130000000000003,0.79645,0.79585,0.7049,0.7969,0.7969,0.54115,0.55105,0.29725,0.57185,0.55495,0.53905,0.48745000000000005,0.7969,0.31055,0.63685,0.65,0.6024499999999999,0.6226499999999999,0.6447499999999999,0.6005,0.66055,0.659,0.5205,0.6929000000000001,0.5631999999999999,0.7861,0.36105,0.54135,0.4481,0.7975000000000001,0.4646,0.61605,0.7955500000000001,0.7988000000000001,0.99735
28,100,a,a,True,random,0.599,0.44634999999999997,0.33475,0.36795,0.36795,0.36550000000000005,0.35325,0.35819999999999996,,,,0.37345,0.37345,0.6223571428571428,0.5424,0.47409999999999997,0.5095,0.5095,0.5095,0.43865,0.52295,0.45785,0.51385,0.72145,0.5922,0.51385,0.7325,0.51385,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59975,0.7988000000000001,0.5095
29,100,a,b,True,random,0.5944999999999999,0.46044999999999997,0.33535,0.4082,0.4082,0.46945,0.49660000000000004,0.4694,,,,0.4676,0.4676,0.35985,0.53485,0.5011666666666668,0.5095,0.5095,0.5095,0.48230000000000006,0.53825,0.47385,0.51405,0.7310000000000001,0.57275,0.51405,0.6165499999999999,0.51405,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59975,0.7988000000000001,0.5095
30,100,b,a,True,random,0.5963999999999999,0.3941,0.34735,0.5515000000000001,0.5515000000000001,0.56495,0.5856,0.7291000000000001,,,,0.6093,0.6093,0.61175,,,0.7054545454545454,0.6813333333333333,0.6813333333333333,0.37215,0.51415,0.33140000000000003,0.7122999999999999,0.7722,0.7729,0.7122999999999999,0.79725,0.69365,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59495,0.7988000000000001,0.70765
31,100,b,b,True,random,0.59705,0.40485,0.34714999999999996,0.62615,0.62615,0.6207,0.6428,0.6686500000000001,,,,0.7039,0.7039,0.70985,,,0.7078,0.70765,0.70765,0.38085,0.5206000000000001,0.33294999999999997,0.712,0.76215,0.7559,0.712,0.7969,0.66255,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59495,0.7988000000000001,0.70765
