Sim,Covs,T Setting,T Drop Setting,Binary Dose,DGP,Observed,Our Method,Expert,Linear Q-learning (R),DTree Q-learning (R),Linear Q-learning (Python),RF Q-learning (Python),SV Q-learning (Python),Linear Q-learning Multi,RF Q-learning Multi,SV Q-learning Multi,Linear OptClass,DTree OptClass,Linear BOWL R1,Linear BOWL R2,Linear BOWL R3,Poly BOWL R1,Poly BOWL R2,Poly BOWL R3,Linear Inf R1,Linear Inf R2,Linear Inf R3,RF Inf R1,RF Inf R2,RF Inf R3,SV Inf R1,SV Inf R2,SV Inf R3,Linear Inf Multi R1,Linear Inf Multi R2,Linear Inf Multi R3,RF Inf Multi R1,RF Inf Multi R2,RF Inf Multi R3,SV Inf Multi R1,SV Inf Multi R2,SV Inf Multi R3,BCQ R1,BCQ R2,BCQ R3,CQL R1,CQL R2,CQL R3,CRR R1,CRR R2,CRR R3,DDPG R1,DDPG R2,DDPG R3,SAC R1,SAC R2,SAC R3,TD3 R1,TD3 R2,TD3 R3,Random,Inaction,Full Dosing
10,100,b,a,False,informed,2.51718551154788,2.238512969942295,2.361887886689331,,,4.789529721285839,4.454672375318177,6.385927759514617,4.0034475456769005,3.921643655105861,6.3447435460818316,,,3.8308701951566553,,,,,,3.1381112960258095,5.024815214672785,7.884643685639235,5.211712090286193,9.287810805611633,9.370726992788388,5.21770375790718,9.409032899550628,9.255318847009825,26.83472896517557,4.227709839666451,3.386556452646052,26.85637724290017,7.35915695086805,7.309352151215203,27.196851563227742,9.409032899550628,7.215247496875358,2.498156894862001,2.50023783478424,2.4637733200592438,2.3158699641168843,2.3091621047746718,2.2827097001574748,2.4455374661295997,2.4814027256262636,2.4268224502523186,9.372256473578702,10.252323728606068,8.570372180700218,2.7955398587920604,6.124215707771313,3.373396026185399,9.372193599878003,8.964184545307695,3.234302013992208,6.603186046573361,9.37225648927582,27.13531868764356
11,100,b,b,False,informed,2.515026798970862,2.2391526539095565,2.3648681596656926,,,6.023302011682004,5.5308914143565735,5.533511801315154,5.185933431431599,4.520855808849074,5.670269590867292,,,3.8642535299932135,,,4.418076591820061,,,3.1067168459499026,5.278440011587266,7.9941285288445485,5.220474598418127,9.254568052865213,9.373632988038205,5.220474598418127,9.40182306579014,9.355633542261703,26.89512414518768,3.7016079051223807,3.156498005311531,26.86016223931401,7.45209935071064,6.432199628798021,27.239985429141388,9.40182306579014,6.618560106520885,2.4895677832506395,2.4948312036598557,2.4635337251361995,2.3231098008109003,2.3189716280971133,2.2975062634480787,2.453785275713571,2.4884342837460927,2.4287312304895368,9.372256473578702,9.86440380251669,8.343247390562503,2.4194791252611614,4.755650094869301,3.004085256244358,8.481999873356886,9.633873073784251,4.327803407479436,6.603186046573361,9.37225648927582,27.13531868764356
12,100,a,a,True,informed,2.9185090963746223,2.9244390246863077,2.737688748744178,,,4.956071560907582,4.571433397388679,5.390600505268568,,,,,,3.670318146519617,6.769100463134546,6.641337844266106,3.6890893190196934,3.7068575165628226,3.7068575165628226,7.637020190733754,4.0075056266100475,2.969929309847269,3.7063743628477983,8.901573960488689,9.275993940183639,3.703546138739074,9.426102160244358,9.426102160244358,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4774261410496585,9.37225648927582,3.689089319019693
13,100,a,b,True,informed,2.908273827737743,3.632905328951364,2.7425665088859046,,,5.6152066110711205,4.003347822179185,7.1452877078990245,,,,,,3.5625957663455567,7.434774893297613,7.3635826837151654,3.691957830297755,3.7010502006721038,3.7010502006721038,7.259466169668341,4.6669771351604075,3.594158103415946,3.702823759851671,9.143050494000558,9.177837495517224,3.702823759851671,9.402872224175564,9.402872224175564,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4774261410496585,9.37225648927582,3.689089319019693
14,100,b,a,True,informed,3.005202119726981,2.8179425859756835,2.8283340414023574,,,5.231513659205328,5.035062149256127,6.2188348503379105,,,,,,3.4739864556329323,,,5.181067516411175,,,2.841040325969523,3.6905063810829484,2.697499420583126,5.21770375790718,8.725854594048858,9.282804862645495,5.21770375790718,9.409032899550628,8.79089421267744,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.303025001103517,9.37225648927582,5.208837107733292
15,100,b,b,True,informed,3.004116627491503,2.810175925948266,2.828530394192959,,,4.756375836991352,5.73600496134509,4.919471835767785,,,,,,4.546677754148975,,,5.2206711057437545,5.48161963345219,5.48161963345219,2.856933351321967,3.7187792571021765,2.6985927055791015,5.220474598418127,8.675474349285718,9.211107074370416,5.220474598418127,9.40182306579014,9.023779453512095,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.303025001103517,9.37225648927582,5.208837107733292
16,10,a,a,False,random,4.884833153054093,2.2672103342585865,2.8049583179759168,7.454626097716725,7.454626097716725,8.978180631550355,5.81270512181052,5.463637199209636,2.929817605618373,3.261295627116782,3.597609903472901,4.828783188856633,4.828783188856633,5.416605322084662,4.502508926751684,4.993080326164877,3.6686810570276034,3.6686810570276034,3.6686810570276034,2.819245050690587,4.218756057906704,3.1999407917021663,2.8087988215285646,8.758005408634517,9.359950003409228,3.7079460435724587,9.056837967064642,7.4446134928473535,4.1000828167524555,4.0886879701228045,2.403585077007917,5.323504159928999,4.695603861710984,3.3415361062788502,9.700086173049288,9.053444991871189,5.427553528565317,5.09001497765464,5.13023550176292,5.040267632017416,4.524922918082607,4.533092639157019,4.5253641480307305,4.3496075962416505,4.241592460417688,3.8694145632295993,3.376889657624806,8.363485922863383,7.326765703954758,3.3755229488881078,3.512893105926895,2.7522833505424833,3.339861985421275,5.9212433625207215,4.609401573938993,4.927351068768817,9.454903560152342,13.669707696916102
17,10,a,b,False,random,4.925746694533631,2.2270670438750293,2.8046214450606204,4.030283710666231,4.030283710666231,5.912760620905383,6.173213503670527,6.075438804088557,3.072480970517386,3.4384418028735366,3.629093423626352,4.840148115139109,4.840148115139109,3.6686810570276034,4.022122548415992,3.785557274594978,3.6686810570276034,3.6686810570276034,3.6686810570276034,2.9074789833937658,4.23488318669896,3.280149108003736,2.8146582913005465,8.957175072397622,9.382117765522294,3.705231016650568,8.942283658471386,7.281879832652369,4.120793197795775,3.999674581721857,2.362985905237092,5.7053901269991805,4.992336192156902,3.236040470127927,9.055674884508125,9.114902750711547,5.730881930838219,5.092280164807646,4.900892199010411,4.88327740544132,4.542714809047928,4.575169241455933,4.529485720724217,4.3739305594723294,4.296383194810067,4.0497562033931445,5.018567370661286,5.772881634711791,4.744030744053738,4.399343201174366,3.1777672854322128,2.339472235950453,5.01389568505177,5.332644988325481,3.0865138921402493,4.927351068768817,9.454903560152342,13.669707696916102
18,10,b,a,False,random,6.521207411710256,3.123105271802734,2.374481057480981,6.874910866500074,6.874910866500074,8.263791150067407,4.804282865396019,5.316778658690703,7.41698041921032,6.130152152522064,6.109222229033281,4.421533893786578,4.421533893786578,4.14591092377341,,,5.166847687821853,5.166847687821853,5.166847687821853,3.0316402335233903,4.202967238480278,3.095615177897748,2.9865214530632005,9.018642926970454,9.275847563255912,3.689880718999468,9.11418760561532,5.6846498595756465,3.9395987885637838,4.676992769030235,2.5012117067903303,3.8999782385433104,5.309760931670323,5.434287320692364,4.002028639873241,9.277495777741283,5.28403174220396,3.421839331929203,4.622885840432508,3.987115499354787,4.941032017851237,5.070771445251234,4.188972314030396,4.331445319210523,4.911672680408186,3.4641214603682364,9.419772960853336,6.013939958942581,5.277304711208139,4.449680476003559,4.164989061533602,2.724376859015157,9.419772960853336,4.854490909469179,3.2404758343616082,6.574766520036171,9.454903560152342,26.994212641246286
19,10,b,b,False,random,6.528261427645468,2.9193877301939537,2.372768946570801,5.958030978878201,5.958030978878201,7.188077967861636,6.045349919172065,6.926485835148773,7.214823442874529,6.031012344589312,6.326284493539709,5.3655912528678265,5.3655912528678265,4.38266241249608,4.744248371715297,,5.166847687821853,5.166847687821853,5.166847687821853,2.9708294871046395,4.169851771867098,3.0974832503923766,2.94500798688753,9.145490336198634,9.316390298721679,3.662285272614203,9.122012920999651,5.740211877103404,3.9655149881771474,4.76039140616313,2.5036130989122087,4.116467163500008,4.81001552915529,5.042069786963767,4.175387595367418,9.20905408630851,5.136770888099868,4.751380331871295,4.876475520539384,4.461179705942126,5.403890051373814,5.250937577133316,4.550217156072598,4.948600020030405,4.849145041960922,3.6268452659104615,9.38670879554196,6.1310739723393395,6.045759965677809,4.15810204317117,4.154499772326747,2.7957302829485915,9.386708795395494,4.9500254338905805,3.6542213044018754,6.574766520036171,9.454903560152342,26.994212641246286
