Sim,Iter,Covs,T Setting,T Drop Setting,DGP,Binary Dose,Observed,Our Method,Expert,Linear Q-learning (R),DTree Q-learning (R),Linear Q-learning (Python),RF Q-learning (Python),SV Q-learning (Python),Linear Q-learning Multi,RF Q-learning Multi,SV Q-learning Multi,Linear OptClass,DTree OptClass,Linear BOWL R1,Linear BOWL R2,Linear BOWL R3,Poly BOWL R1,Poly BOWL R2,Poly BOWL R3,Linear Inf R1,Linear Inf R2,Linear Inf R3,RF Inf R1,RF Inf R2,RF Inf R3,SV Inf R1,SV Inf R2,SV Inf R3,Linear Inf Multi R1,Linear Inf Multi R2,Linear Inf Multi R3,RF Inf Multi R1,RF Inf Multi R2,RF Inf Multi R3,SV Inf Multi R1,SV Inf Multi R2,SV Inf Multi R3,BCQ R1,BCQ R2,BCQ R3,CQL R1,CQL R2,CQL R3,CRR R1,CRR R2,CRR R3,DDPG R1,DDPG R2,DDPG R3,SAC R1,SAC R2,SAC R3,TD3 R1,TD3 R2,TD3 R3,Random,Inaction,Full Dosing
2,5,10,b,a,informed,False,2.5296943467261555,2.2688152699874657,2.3962547829608725,,,6.3771421172169225,4.504503983846256,5.7548223337415685,3.6189021497958116,3.920618182354972,5.381388132867132,,,3.5106896474874483,,,,,,3.133105478662901,4.529190284623699,8.216110654346705,5.186568825430269,9.501281933714992,9.638490142783386,5.186568825430269,8.621910245922686,9.030152030745008,26.61090055153673,3.833184036442121,2.8149598809941807,26.26539990634062,6.881725804719049,6.936122506195584,26.971865011835025,8.924826742154199,7.631035147343483,2.5177741045871707,2.510353869363622,2.450549686863595,2.437339701244066,2.43412702757515,2.3950186256054886,2.6231104641211247,2.5430826333208394,2.413057957424757,9.816003581179087,5.018518547435966,2.8474745243172217,2.6973781510024786,2.7599442188818943,2.131135229999578,9.816003581179087,4.5760578944672154,2.433051231233834,6.610697967015349,9.816003610722394,26.470210214361384
2,6,10,b,a,informed,False,2.561089554725526,2.262833928476987,2.3975985229023227,5.247915480237512,5.247915480237512,4.977905133312692,4.6298149460003195,5.810714685431613,3.8016711741442197,4.01169304521147,6.155791914784039,4.143136026430288,4.143136026430288,3.9281068725258526,,,,,,3.0018780387815513,4.990441896872368,8.255304880257507,5.298272499060096,8.879344829985437,9.621324687742888,5.298272499060096,8.97749272476304,8.890622719051766,27.4830857868589,4.0476063155889195,2.383330516999751,27.426853480090774,7.382493684102133,9.284046041694863,27.789117445019514,8.901947156238405,7.7550264824310355,2.536718114968546,2.5336679261884076,2.4771096305411024,2.3974793891948276,2.415804226678023,2.382911963710827,2.7483657360203213,2.569833284694791,2.4211442214437033,9.539908058427562,15.46723485375489,2.5394565920400964,2.7315136354672926,6.790378176261173,2.127785277381563,9.539908058427562,5.795880272356018,2.2506539471132316,6.811797337997796,9.53990808262427,28.04480261443308
2,7,10,b,a,informed,False,2.517251007418884,2.2482372171156126,2.358848265614294,4.846973236918775,4.846973236918775,5.367880293703994,4.157359365038871,5.683500681290483,4.177096924551816,4.568852418053394,6.374406661526514,4.883297131576053,4.883297131576053,4.083461936198313,,,,,,3.1258872512404743,4.671161279967033,8.18180186001697,5.280561408276935,9.809142322470903,9.615473266254618,5.280561408276935,9.326891183771817,8.809564163551975,27.007079234812792,3.8543521114536663,2.496925190879674,24.626712644976692,6.3274839001625605,3.631880989826719,27.443154479091564,8.811609261621044,8.367434048381547,2.498021329746176,2.4715631379334178,2.4356899910088514,2.351657366502098,2.3473763775779624,2.320886808614984,2.6317310772009983,2.5134973389949247,2.388932960084871,9.670512315314635,5.1289589375344615,2.5955810982993204,2.948887108293849,2.892449027573723,2.1036874802106227,9.670512315314635,3.8620584583111377,2.276712622261891,6.446652156801498,9.670512340880077,26.674829270927518
2,8,10,b,a,informed,False,2.553382641189953,2.2793129196952173,2.388573953552504,,,5.983670703917185,4.195322102162139,6.056766539929495,4.518033750628002,4.178904992772724,5.705597071623635,,,4.532348881810501,,,,,,3.1316308172262284,4.765423667058347,8.292739376514593,3.2373602983919505,9.345637742186598,9.44076110650798,5.288459024067297,9.173793419340857,8.89212630257584,27.41470478889554,4.052805877615297,2.384460493251417,27.3825041153789,7.950767303168387,4.760954796936112,27.613492918285473,9.398250373002282,9.034809976770283,2.4927574294075363,2.449370802309332,2.437593777246597,2.3956836296614816,2.419622737720414,2.37188431896708,2.5999229803722566,2.518441971393179,2.4108775634042043,9.400286302349999,4.957634747440824,2.7195520743632997,2.7891816852202265,3.107119534722537,2.1524439419178627,9.400286302349999,3.770855362082667,2.365172579129799,6.722631236407861,9.400286241820597,27.958220687570368
2,9,10,b,a,informed,False,2.5675259496468397,2.2866026164316535,2.409815870147699,,,6.486944615852768,4.368360637789805,6.219913884345671,4.426389494325119,3.8971856689277593,5.445264497594727,,,4.205957393338816,,,,,,3.0646759473281624,5.486197170908499,8.657332158176581,2.9192365462447882,8.29233925230803,9.356334740340046,5.10655816818213,8.133116310910271,8.61287159947557,26.06268308004306,4.22649162540359,2.326656968989988,26.01408783013723,9.13985367735306,4.908746351490796,26.56410053487492,8.653253304756879,7.777119941796363,2.525054529826028,2.5086980540069166,2.473764214951599,2.4273862680433256,2.4574929398055656,2.399177937527404,2.662618294984652,2.555259593881669,2.421979833732436,9.591767264466325,8.716126707391176,2.576897913945199,2.7400974818556643,3.7162102329437663,2.1324668714735733,9.591767264466325,4.124539430407241,2.3363055058110658,6.510909374955216,9.5917672792887,26.613557042508486
2,10,10,b,a,informed,False,2.5517228158873273,2.2666002748490004,2.3857368954908655,4.485523703398975,4.485523703398975,5.14817429442604,4.237410352023471,4.992850297572005,4.5536122328659925,3.857698642422609,7.826809139117219,4.740530300010024,4.740530300010024,3.6568824588179067,,,,,,3.0385320145281005,4.902604663551303,8.06156403306268,5.245000842706472,9.479512822635364,9.479512822635364,5.245000842706472,8.805941667579432,8.56444474458018,26.94051060962228,4.37519702740222,4.132886794032443,26.717901077898812,6.196968602021473,5.562467018986889,27.453267921522663,8.750213395759896,7.543365466931706,2.5141378988322254,2.501793742382444,2.4579728851001765,2.3942710544521217,2.4025660229326298,2.3685913351721624,2.640440389510129,2.528999369707491,2.382053233254305,9.659025244915954,4.454173713144251,2.6309206364755546,2.7947032907898164,2.6873115363526012,2.122781949080561,9.659025244915954,3.361153314320438,2.320419722155684,6.5321465671081445,9.659025230397095,26.851768548478322
2,11,10,b,a,informed,False,2.601672445771299,2.284988026546287,2.424230835593568,5.6583186883726215,5.6583186883726215,6.386159612543929,4.215398344308657,6.248093032158588,4.058464666531103,4.37314169124638,6.099881715003464,4.340194363578108,4.340194363578108,,,,,,,3.037117847108527,5.589586048846721,8.458275542324323,5.321533594894509,9.391643175521324,9.391643175521324,5.321533594894509,8.249299999899442,8.70055994012084,27.378274033516934,4.407493899342065,2.4071608166966554,27.41154630872027,7.867670108330702,6.482661224299369,27.937877526041824,9.081195484887713,8.49402731956766,2.5570461411618286,2.5310237760977032,2.494832982427719,2.469732288205229,2.4746880557579334,2.421196666586959,2.708313890614353,2.543141009512345,2.433419304543151,9.696666628742104,7.667822808330522,2.663162595224896,2.7553711356327346,3.1966568436178733,2.168468201422672,9.696666628742104,4.6489427658656215,2.425639895718744,6.760700503701707,9.69666662980091,27.707602354694593
2,12,10,b,a,informed,False,2.536905038963537,2.2595337714900356,2.400781659032923,4.333722465711577,4.333722465711577,4.722337828576096,4.6419316965866075,4.474233129837196,4.08799346220217,4.05780507341698,6.3401766408793465,4.321055477854265,4.321055477854265,3.9905301856552104,,,,,,3.0374899206503803,4.670426498007086,8.383117589474095,5.160006575102691,9.395381609310322,9.448180311582412,5.160006575102691,8.035438355639053,8.3391148016378,26.360920257552298,3.9045622957273,2.8577905243498543,26.324931607744148,8.636444074039273,8.267375044069482,26.76920283630171,8.36918760731371,7.671346946437393,2.5024443881909626,2.488215964426067,2.452702799834499,2.377220987686203,2.4131274247459626,2.3750255312966546,2.571670080410079,2.5144449720122815,2.4124095796744522,9.35306353734754,7.933074921317947,2.7580094358035625,2.707491340311528,3.2695962322604024,2.1657774298041197,9.35306353734754,4.60495534342638,2.3984391061776567,6.618072878653508,9.353063516794014,27.598837646717005
2,13,10,b,a,informed,False,2.5847902413918487,2.298994106048678,2.4385244533693275,4.832506095617648,4.832506095617648,5.914651114055341,4.6321863142471225,5.013305567253015,4.36236472305509,3.98439657596172,5.858863789172614,4.559666726254981,4.559666726254981,4.504994185110678,,,,,,3.140753069644431,7.036796548974986,8.944073755254339,5.2188130632111704,9.478361070848127,9.793493420932357,5.2188130632111704,7.91448751067379,8.847728219011511,26.745747673676398,4.26126809368582,2.5911160962324584,26.68027301727694,6.147621553596922,5.254724206775532,27.152104819315678,8.90895918358943,8.28101860502742,2.5146813604046336,2.5076199626183158,2.4642342002137765,2.4585915110911545,2.437697226517374,2.427695247936875,2.7259886191168277,2.601934351508038,2.4462490760087907,9.959896052342293,4.368916284796301,2.657296743519572,2.8460030475412594,3.8106499122118773,2.172753005645556,9.959896052342293,4.253337968048797,2.3227471670085524,6.590570750292178,9.95989599122395,27.329940633487027
2,14,10,b,a,informed,False,2.5559626982700077,2.2745090516960604,2.3834655578499784,5.250828029029661,5.250828029029661,6.499739783615201,4.34062277561125,5.336642261221914,4.1012573141959,3.7736936859795427,5.692678523429363,4.217930817757695,4.217930817757695,3.814700461928487,,,,,,3.07555269372494,4.213051718553922,7.604617626860624,5.247773348809983,9.420939530345118,9.420939530345118,5.247773348809983,8.857594640640354,8.426141886402615,26.902352456329947,3.049883183451073,3.75204696427381,27.00569188767758,10.234726932565788,5.9846184588825855,27.347751941963764,9.812286686010369,7.370262389566504,2.498343262779155,2.4917144569957728,2.454398324755593,2.425577572796124,2.443190700678036,2.382252534394604,2.631975649611237,2.552877953218896,2.412203797005897,9.55983656533136,10.723141744611826,2.9301743618603053,2.6565623466413086,2.768429990433176,2.1350719123418997,9.55983656533136,4.781082073055827,2.4400286175248085,6.558962289780163,9.559836545705876,27.553007907941556
2,15,10,b,a,informed,False,2.5203044938050225,2.2480016256182895,2.358976497440046,5.43602804728781,5.43602804728781,4.859933618229357,4.385230203106787,6.594610943571542,3.910769597060102,4.0106516374334165,7.413283179153914,4.596819906981571,4.596819906981571,,,,,,,3.021141189654523,4.262335151696767,7.557814521475841,2.9677615568505336,8.990892160235708,9.303091919249365,5.236226898199433,9.035805709256113,8.800545646896918,27.009322505204572,3.60762932297568,2.6937496864019024,27.138820265305377,7.740661929328236,6.555921591450879,27.4016763029222,9.488778468602991,8.330266159623465,2.430284666310687,2.4218034966325654,2.371404568885188,2.363735486799612,2.365042634527541,2.3312494060247566,2.5355867867749193,2.4583449252703584,2.352834503998766,9.405600192057262,6.029740103337657,2.7336530146519804,2.6242265612453215,3.467955806858436,2.1068638276544402,9.405600192057262,4.406916374308716,2.349277382981057,6.596877075234309,9.40560017813996,27.497511494634814
2,16,10,b,a,informed,False,2.517560490603568,2.25723761445177,2.3654965571119844,6.101256195708941,6.101256195708941,7.374705020155032,4.256074995126278,5.961985682889218,3.7945533644527747,4.242238845977859,5.651736587671179,4.815654867556821,4.815654867556821,4.36091411766909,,,,,,3.065432945683816,5.065477586474234,8.7542862215596,5.167094433795156,9.65198031260028,9.65198031260028,5.167094433795156,9.349450266061208,8.836003772730368,26.384045041888257,3.750326842848469,2.6718278366223984,26.321518746582175,6.96882380128042,9.859055089967663,26.83945630064135,9.522576197123172,9.388061366102038,2.4814329090684457,2.4609692718517118,2.4199165025163656,2.3789386796397434,2.385660644875585,2.355155346823869,2.5851079060288837,2.5006520646557746,2.3847144763918573,9.783617169322389,5.576497723665316,2.764219035099681,2.8046094931199694,3.9089904715216215,2.107863420522415,9.783617169322389,3.638483143300873,2.3325857344104914,6.358392351239708,9.78361714423084,25.99925194485211
2,17,10,b,a,informed,False,2.502819572668277,2.2234344845771887,2.3337369922086872,4.566431984442041,4.566431984442041,4.705658054167363,4.579680140704073,6.767155867725888,3.6681548550659384,3.727263726852513,5.544582768056172,4.1699391156454,4.1699391156454,,,,,,,2.972671447605798,5.19134974423598,7.466087763421912,5.088561198075667,9.301275532518657,9.231523769354071,5.088561198075667,9.264074826918113,8.644562451142324,25.95969909881149,4.605597528411195,2.5933992530580277,26.15910758268409,6.237441556662311,5.520596646960961,26.405243752475617,9.063476032790298,7.844686230634265,2.464334706256674,2.4588057552034432,2.408854729014427,2.3484146631693865,2.367121653961772,2.3188579484139504,2.7586487720728257,2.480053396925654,2.337814165908584,9.398572498054163,8.309846162080829,2.568676817113233,2.5841091586705804,3.4664561206630293,2.0793724201587382,9.398572498054163,5.962665355713218,2.301334800477571,6.2187405027035645,9.398572452640177,25.433478984524335
2,18,10,b,a,informed,False,2.5635881444406388,2.2287355854923265,2.359066808715528,4.772086412780234,4.772086412780234,5.428173328380368,4.285049094507242,4.752250602653985,4.203176241433831,4.088510483562697,5.9957582075214635,4.706687924634428,4.706687924634428,,,,,,,2.947400734171208,4.940002779721711,8.346516522182103,5.249592021982065,8.99079632568822,9.402219430335379,5.249592021982065,8.670512553106906,8.304396102814032,27.1013859723815,3.852085834137346,2.5233537394916135,26.922342934285417,10.229323330124362,5.986487344900244,27.46117025398751,9.06004708077681,7.00356796225322,2.4963172118308,2.441977458961974,2.4231219578595096,2.35689940576117,2.375718160308582,2.3433850623376298,2.5789277489544684,2.4830910922475407,2.3655970934551434,9.27230074882143,9.385709947343024,2.5102863306903873,2.57813304417751,3.4945629745028204,2.08953201970664,9.27230074882143,4.836925937529464,2.2775326507346683,6.636324128765499,9.272300753942291,27.136656734014252
2,19,10,b,a,informed,False,2.4451669740901107,2.1728625748105603,2.2933433522588667,4.757116216642358,4.757116216642358,6.625668358482058,4.145921716460455,4.61380771052128,3.4228126081610957,3.9351024835957125,4.557998215952695,4.524329846527298,4.524329846527298,3.9717697036430413,,,,,,3.0184439238914953,4.816547768667662,6.81550481692996,5.21216677498803,9.110810080737343,9.128446193504537,5.21216677498803,8.525301900671339,8.463956337826911,26.69682309163396,3.2020444982378873,3.693868136513859,26.958008840416046,10.519627641812544,6.201303943727992,27.149805239364593,9.453431753361174,7.908119206357027,2.413700909832592,2.3877855384885733,2.3364277250607914,2.28107942086376,2.2956032468342196,2.2643915774024506,2.4499085776570584,2.4244238937839584,2.279290954492382,8.998318836148906,5.532709624571265,2.523443898944976,2.629934619667486,3.1276996713349097,2.058094589074477,8.998318836148906,4.77961660485252,2.1967273397128246,6.316059764856381,8.998318891368912,26.250176149481103
3,0,10,b,b,informed,False,2.4860308291289317,2.215124547224812,2.334496098493062,7.674456614741886,7.674456614741886,6.935234983165517,5.911513205420149,6.3317047274030935,6.221261813033078,4.023195941128061,5.298413794225752,6.7180712790230235,6.7180712790230235,4.531318211429302,,,,,,3.106592421122244,5.128354632152262,8.146940267817378,5.170000683960765,8.94030254284701,9.45443895771899,5.170000683960765,9.308457630044593,8.743124309490701,26.37641461845103,3.1130563861473592,2.462557554103839,26.609380659056953,7.165614346947888,5.987644919303787,26.817154025209355,7.732876195751099,7.313030939181769,2.458633004020023,2.4361052984749993,2.3950473879111973,2.3315873850790862,2.319441396237042,2.2902229015454694,2.5377101382154996,2.493984980619985,2.356442928317859,9.453336443084641,7.756794706368233,2.9852125872494515,2.4109112117349425,3.356196119787874,2.1016826265080106,9.45332608751867,4.998365480799285,2.5038215495432947,6.217679514750489,9.453336479167577,25.449434819989605
3,1,10,b,b,informed,False,2.555516549178139,2.267649881539367,2.3814752237647516,5.380463547884807,5.380463547884807,5.739607048376971,4.492530758050873,3.887407118743059,4.501838083113432,4.0183001377459675,3.773032881021798,5.676701921726268,5.676701921726268,5.272342211706269,,,,,,3.003720112730825,4.511580157510225,7.096058996581473,5.186220135237686,9.22515768137621,9.137827076147353,5.186220135237686,8.914906554902235,7.919113273107911,26.70887569017956,3.216707163396984,2.5949872479249967,26.72818176757386,7.0445562839028515,5.263415258357819,27.0981896935714,7.667984222119181,6.0005113805870485,2.536792113895162,2.4938530601251148,2.463008821645605,2.4129794070230592,2.430944708017453,2.372744998388334,2.574507031791584,2.523142516695772,2.370161797803796,9.256064370800358,6.55761981706109,3.120051510147595,5.759710915806788,2.8587830306716087,2.13869274167629,9.256064370800358,3.940871208231041,2.4728059321512053,6.672070515451624,9.256064368164036,28.073203842559447
3,2,10,b,b,informed,False,2.443719252285901,2.1729183682947504,2.2952090085847736,,,6.930602269862626,4.1217821899407685,4.155241223835407,6.738618274677754,5.295452444781779,5.624133649860857,,,4.803089794583417,,,4.597082733767036,,,2.947960360295388,4.778865524231407,7.523889675984452,5.107926216481013,9.126115372308831,9.180529938306673,5.107926216481013,8.806394581931269,8.219247667582417,26.0112342324423,3.5867053521104135,2.7635069383633963,24.226272555723725,5.785755767478603,4.1380373098733205,26.469599823295166,6.4611611097313855,6.467522865558935,2.3965036782174542,2.392799570295345,2.3490916604119563,2.2746457011507597,2.2725407250739487,2.2373980601129024,2.429848343377698,2.4289478075000597,2.302032069847162,8.823085844863774,8.121627412457963,2.8187543698461988,2.417783884027058,5.544010085659665,2.0598509767139195,8.817335942789322,5.593000740099675,2.3667602082859616,6.395425597206467,8.823085855600496,26.175941239697746
3,3,10,b,b,informed,False,2.5120622576571896,2.2016202575412227,2.330433565459394,7.347995455683914,7.347995455683914,7.911690164869965,5.028921481851293,4.366375265480535,4.429276200400958,4.432514874223844,7.328195286252197,5.745020842453155,5.745020842453155,4.3251017260472,,,,,,3.0615137216033554,5.0872822274320475,7.678445577884853,5.126440248242262,9.157646633938432,9.26532549323478,5.126440248242262,9.222790069335044,8.488670023810489,25.956466749951108,3.5600688576371415,3.2334480516842516,26.15114417656677,7.817033555893196,9.078509770814284,26.491795564005002,7.967750279779714,7.161492678198294,2.468227567543576,2.469661225578164,2.420786170089999,2.3317690853737236,2.3173665933573786,2.295943620275922,2.506657813563219,2.4522386590915572,2.3518977734961717,9.230412757176836,8.55530031773976,2.9278581792544256,2.3812085034100248,3.37820847746236,2.098855795144362,9.230412757176836,4.674613793438475,2.431190395144691,6.472342769514862,9.230412754611026,25.905725927498032
3,4,10,b,b,informed,False,2.5257446112118105,2.2267342246201394,2.36406266937685,,,8.645832332350201,5.429763276197047,4.382117443122372,5.693602332976219,3.6914129773096387,3.5211063690830375,,,5.470521435919032,,,,,,3.0591494974753424,5.00836948204396,8.385198001012538,5.189377731219965,9.323927892918169,9.323927892918169,5.189377731219965,8.635789218037806,8.470534574767692,26.73278931860791,3.3390846471902775,3.020507250149892,26.871346775902907,7.50823449365353,4.972403964201643,27.193739112882998,7.8030909922055605,7.263873144862421,2.5576447487377103,2.563106196313679,2.5058477713989755,2.3565412258186913,2.364059539833963,2.3315524236639678,2.575945474591668,2.5330394819840403,2.4051272153860377,9.4564706361477,15.498080312198669,3.2483285252619916,7.343830654616372,5.0024211622403545,2.1330500452003247,9.4564706361477,5.429003427296842,2.650396010088859,6.624317255547941,9.456470641137107,27.232704926591055
3,5,10,b,b,informed,False,2.5505286298430425,2.26634095541115,2.399942153831568,4.948109037821608,4.948109037821608,5.232027475173589,5.600673580327538,4.191279087954861,5.771033061402161,3.7628409951155395,4.524358247635553,5.179880548015306,5.179880548015306,5.64203091393896,,,,,,3.1303338369511553,4.2923830357541854,7.87151438130721,5.199137467117137,9.462950105534965,9.48433141930618,5.199137467117137,9.150397964829471,8.79327776653263,26.581697871484863,3.28805364777534,2.529375853052791,22.21130241555231,6.463052212598071,6.372353430462623,27.037347236281025,8.442065452751644,7.576072884414066,2.514285499820304,2.5183705466432995,2.485645713466832,2.387759938493617,2.397610680899861,2.3621728324689566,2.535208110766535,2.5092065641828425,2.394362657462961,9.816003581179087,5.86701442861978,3.061932081464013,2.5949340452017573,3.734614457177432,2.1578886486820683,9.412598133254084,4.771941831137287,2.5989990652514017,6.610697967015349,9.816003610722394,26.470210214361384
3,6,10,b,b,informed,False,2.5762302024915855,2.2785702324198263,2.399663560905153,6.433582536872765,6.433582536872765,5.058299294447856,5.0307423380923995,4.384988915026482,5.9172679244338635,4.57206191633134,4.884890192937837,5.3183704797186095,5.3183704797186095,5.426936249203571,,,,,,3.0181308165539353,5.025563569642949,8.353043087955024,5.292815181162812,9.565317108467232,9.651677878990238,5.292815181162812,9.355516376754297,8.484335340755726,27.25169521340397,3.538283923342055,2.492989413456832,26.19384998721572,5.365565869939465,6.401737020106528,27.74304128426999,6.817819877800898,7.725100217156525,2.5309868774879782,2.5311105514770973,2.482847396206135,2.39110127112897,2.3976371326165573,2.372727962588375,2.518187279744536,2.5441538328747586,2.4057272449262492,9.539908058427562,23.039767791584904,3.3611998739030367,2.871615140878347,9.719643856263255,2.2330404286013468,9.242407895501593,10.200964846138847,2.6717416185573937,6.811797337997796,9.53990808262427,28.04480261443308
3,7,10,b,b,informed,False,2.527478120864728,2.219097899183753,2.356888742249814,6.578792864560673,6.578792864560673,7.110415317626119,4.954412805910183,6.236369330718842,5.975223414714196,5.74694563647888,5.246943862547021,6.203126421230625,6.203126421230625,5.4761934548175315,,,,,,3.130944872829456,4.823255986086341,7.277698106864774,5.271663923788198,9.560358450010087,9.629773925855838,5.271663923788198,9.468923499177068,8.994052905765626,26.91801349585959,4.258854653863626,2.804455005505562,27.107628074489277,6.5414088441084814,8.100934741483384,27.400428631833265,7.78429682465403,8.054660142285556,2.49196364777497,2.486666663489692,2.452756430485422,2.369867411133612,2.3357412185984088,2.3178740180530055,2.5346082297504386,2.4644545377622147,2.388136624809046,9.670512315314635,8.746371877684927,3.4099672088860165,2.3836549560043028,3.282780214933433,2.133348892649963,9.670512315314635,4.346647966183875,2.4546187622964437,6.446652156801498,9.670512340880077,26.674829270927518
3,8,10,b,b,informed,False,2.567192023082564,2.2849139325360124,2.393323379096479,5.916353116315706,5.916353116315706,5.11036438620263,5.51926880323164,4.720780640311123,3.5948336447075406,5.546705613495419,5.296946047455077,4.841793339141095,4.841793339141095,4.436161140712322,,,,,,3.1251352045026564,5.1536164322553715,8.396141462600598,5.289738938417812,9.34600938557049,9.440700628772213,5.289738938417812,9.431744165123371,8.750337697063864,27.190938167965392,3.974600653261125,3.025715833487857,27.21555708281465,6.206367809965511,6.708781326735097,27.6121097232214,9.062527621086696,7.758782700675982,2.5068145572337563,2.5367217558497717,2.474263346410153,2.387267126777842,2.405032050029725,2.3415284272571215,2.5661765344344483,2.5453429802128134,2.409734688838083,9.400286302349999,15.09086183137212,2.9798666431446135,2.463369607205937,3.4810217083711654,2.193725878691925,9.332991417510836,5.362426441174781,2.509884687739788,6.722631236407861,9.400286241820597,27.958220687570368
3,9,10,b,b,informed,False,2.544800110859512,2.282286960202054,2.411643409877945,,,6.833094327935421,5.1015097051239096,4.183471954132418,4.197284370730512,3.923093113203197,4.115796392397983,,,4.741999470642508,,,,,,3.1575972010111024,5.39504459339778,8.620751894556735,5.108999013655822,9.38864619605685,9.38864619605685,5.108999013655822,9.183521572094195,8.323335297188509,26.086969759666736,3.4076204245451565,2.64988137818759,25.12610129643056,7.203210885435511,7.411939453396038,26.57433385847513,8.24818806901558,8.03060066316826,2.4750958079561047,2.453916398624413,2.4227663085705617,2.406697009343449,2.4236741139882962,2.3780030283642786,2.519323219987347,2.492254329488848,2.4054930475110203,9.591767264466325,7.13074358732276,2.765982936459437,2.5344353580914043,4.785888428167784,2.1643279277030727,9.591767264466325,5.386514509118864,2.414169202185165,6.510909374955216,9.5917672792887,26.613557042508486
3,10,10,b,b,informed,False,2.561653544057532,2.255259216308528,2.384495243187652,5.818504418232962,5.818504418232962,7.110994827093235,5.392458900543023,4.863217523525028,5.3001007425508035,4.907935886885614,3.807242278522192,5.583734190954288,5.583734190954288,5.775528195889636,,,5.25747515612508,,,3.0064059917155976,6.008485179165856,8.02012235740434,5.228102559025312,8.907115542992404,9.302249670466818,5.228102559025312,9.335226758465245,8.655055923638791,26.95550332632916,3.3776117956233818,2.6116869259383666,26.856832862502166,8.28174997476305,9.937379370153998,27.356737237688318,8.147681440254088,7.385577585445078,2.536552390240697,2.5254912594178465,2.47774139685578,2.3812295098987866,2.38383536932095,2.3608884443646256,2.5647055991182564,2.518895106048796,2.411403985548713,9.659025244915954,8.642217094586712,2.9016233928354365,6.026233799734337,6.277402440880226,2.1536339815765664,8.986764161678161,4.369133806211187,2.458785427267102,6.5321465671081445,9.659025230397095,26.851768548478322
3,11,10,b,b,informed,False,2.6052408342120152,2.2837267083407307,2.425160498147664,6.337699588518222,6.337699588518222,7.175876474576462,5.870098011330896,5.155153744479554,5.207496532120263,4.573373713746831,3.4265652590892257,6.703835075313896,6.703835075313896,5.713342843478365,,,,,,3.084173416855139,4.812434843391512,8.28254982969295,5.3283306857269945,8.657305160615955,8.700190811203266,5.3283306857269945,9.067283881936829,8.612779835900682,27.543629837455388,3.3798483785050077,5.231424253727076,27.484574249062746,6.493627168823881,6.140407152670094,27.974656371179183,7.426257527377904,7.6570862761707845,2.597952719535386,2.5901574823580775,2.546950555301801,2.4239534325046233,2.4275582955663113,2.3928622419058065,2.596586852091641,2.5352876925988674,2.4339919637646394,9.696666628742104,12.154795443823136,3.433057489067608,2.4781984225081652,5.0933696380401265,2.204584253503676,9.696666628742104,5.2989324385258865,2.4699943780251403,6.760700503701707,9.69666662980091,27.707602354694593
3,12,10,b,b,informed,False,2.563115877845043,2.272623230822465,2.404965333955021,5.7673611817037775,5.7673611817037775,7.501314041983961,5.564394092987155,4.187938441842555,3.8171185888797883,3.764563906833315,3.9623871404363444,5.159974778816886,5.159974778816886,5.389387152149983,,,,,,3.0294270498110283,4.910244636399645,8.428390211572868,5.1626533275547315,9.345914390924268,9.398441856040709,5.1626533275547315,8.987883414978734,8.255588969540993,26.41195909487717,4.429215322695354,3.014859407719396,26.44004407497744,8.356680787620288,5.236017058193744,26.80010906897366,7.449078943901806,6.724024990573115,2.614591144451869,2.5982593043664775,2.5736281506855962,2.42331646193725,2.414703128785144,2.377323651601412,2.5495404225098035,2.5337884475062937,2.412302766455146,9.35306353734754,18.27400006021396,2.996231898764634,2.3635260062086187,12.087613103519356,2.167953290340821,9.207033201438973,5.481635847455464,2.4856322328559735,6.618072878653508,9.353063516794014,27.598837646717005
3,13,10,b,b,informed,False,2.6007794805529376,2.307340121653924,2.4365115641973984,7.296613381356441,7.296613381356441,8.639184989226951,5.876996585378255,5.189106366005765,4.383490779490089,5.079944249968389,5.2185887929614285,6.256038987095069,6.256038987095069,5.675228761076181,,,,,,3.1427311551830437,7.034785885879328,9.019689375386845,5.207321137386779,9.611090114520156,9.438900387423253,5.207321137386779,8.832693310964268,8.882136673216616,26.745438477874163,3.5661291606703744,5.420892035831418,26.786484103015955,5.515320343709752,4.44718838272582,27.07852673580182,7.48827602272295,7.5030742133027655,2.561826281243965,2.5718722515031005,2.5454724360251153,2.455079614392584,2.4369495531972003,2.412191742497652,2.5973176065387342,2.5802685611947265,2.4479555936856454,9.959896052342293,7.520605703811912,3.652528666883107,2.5840363529871713,5.96393848676064,2.2188730335656195,9.946741328416334,4.536158695311771,2.7358015640747455,6.590570750292178,9.95989599122395,27.329940633487027
