Sim,Covs,T Setting,T Drop Setting,Binary Dose,DGP,Observed,Our Method,Expert,Linear Q-learning (R),DTree Q-learning (R),Linear Q-learning (Python),RF Q-learning (Python),SV Q-learning (Python),Linear Q-learning Multi,RF Q-learning Multi,SV Q-learning Multi,Linear OptClass,DTree OptClass,Linear BOWL R1,Linear BOWL R2,Linear BOWL R3,Poly BOWL R1,Poly BOWL R2,Poly BOWL R3,Linear Inf R1,Linear Inf R2,Linear Inf R3,RF Inf R1,RF Inf R2,RF Inf R3,SV Inf R1,SV Inf R2,SV Inf R3,Linear Inf Multi R1,Linear Inf Multi R2,Linear Inf Multi R3,RF Inf Multi R1,RF Inf Multi R2,RF Inf Multi R3,SV Inf Multi R1,SV Inf Multi R2,SV Inf Multi R3,BCQ R1,BCQ R2,BCQ R3,CQL R1,CQL R2,CQL R3,CRR R1,CRR R2,CRR R3,DDPG R1,DDPG R2,DDPG R3,SAC R1,SAC R2,SAC R3,TD3 R1,TD3 R2,TD3 R3,Random,Inaction,Full Dosing
10,100,b,a,False,informed,0.05934863949458509,0.05267473482216366,0.054076504346966585,,,0.40199683502801,0.30437400343880927,0.6804208653466564,0.2785891615947278,0.23818317064656386,0.8064245316579597,,,0.11661483247210257,,,,,,0.07743002456764585,0.5463027063426937,0.5354749662864112,0.494855540832458,0.2675455731539459,0.24432311610167487,0.05222518562376229,0.18742400154605066,0.25385783299498077,0.37249526196218996,0.6406175487112477,0.8504400763649967,0.5056531485253853,1.5319969241654554,1.4344227753106054,0.37893241172788716,0.1971990752605564,0.31534792616434143,0.06275502318694261,0.06764709521138144,0.06632459315337902,0.062482179012908166,0.05999835926595708,0.06115415436876401,0.06294593216375999,0.061035364060931734,0.05925310374223524,0.41940582495395407,1.556102534300594,1.1888295044465136,0.14345536046102877,2.6376771215092,0.7474094279766684,0.41934949445077485,1.8044220097006345,1.2455155154304538,0.2278886109082535,0.4194058343198736,0.8647442346299382
11,100,b,b,False,informed,0.05729588293438076,0.05424686583248579,0.05496359956852175,,,0.6832296717696582,0.3705596154538445,0.5136899836779066,0.6232684136675654,0.7179835107299889,0.8586012150338908,,,0.7593381674740208,,,0.15886066781500097,,,0.0501440354393,0.4850868308246139,0.37835144063390963,0.05503128039389426,0.2687290765959684,0.2136394424263343,0.05504315808244316,0.2038096542089606,0.2093084738494914,0.40593103442762446,0.443384419616841,0.8125745143278306,0.4218884611479081,1.1479718016115787,1.3506654151239046,0.39323493174394225,0.2038096542089606,0.21242242144257356,0.07324646311691306,0.07229991968847417,0.07072965416572567,0.058430086613499944,0.05647878034488811,0.056568657907594716,0.056636621486982175,0.053504203741659845,0.0554422823042711,0.3591467743073813,1.0829005915004901,0.8695760976592923,0.07222134380733969,2.4236715771685895,0.4557213498223663,0.7672032208816539,1.5398164637941654,1.063333521921563,0.2278886109082535,0.4194058343198736,0.8647442346299382
12,100,a,a,True,informed,0.09411702853577063,0.0819752978054899,0.06799250607989112,,,0.7318427743181221,0.9678639914817077,0.42083780203046767,,,,,,0.11878904768554426,0.22959482942142342,0.2649987715880223,0.09827880125598855,0.1930865364054658,0.19359795744338013,0.4740230583466472,0.13494342103726872,0.12900108252614265,0.07159073189950255,0.5725402292364631,0.21663193820935642,0.02413271284862728,0.18124443756947822,0.18124443756947822,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2449422276850809,0.4194058343198736,0.09827880125598853
13,100,a,b,True,informed,0.07656887982225032,0.11248140563316099,0.0681011787123275,,,1.1696627856394544,0.49741891897539664,0.5161323407199632,,,,,,0.312181195249854,0.5616418104505967,0.5550068280211142,0.09546687468860877,0.11982764814401085,0.11982764814401085,0.4265660394792912,0.25083542322620467,0.13081962041844503,0.03458297642442518,0.536605576403471,0.7145511254052728,0.0340105969365441,0.2028209016807814,0.2028209016807814,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2449422276850809,0.4194058343198736,0.09827880125598853
14,100,b,a,True,informed,0.07814008607715975,0.06669732277891037,0.06474049907841338,,,0.7308175787236592,0.5062994883026498,0.7224231300275572,,,,,,0.09121827274778513,,,0.1280387486488422,,,0.023451014692320034,0.16721382556649927,0.028940566399140156,0.05222518562376229,0.9199140348042351,0.5036285526348273,0.05222518562376229,0.18742400154605066,0.3474145696667264,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11903546978765486,0.4194058343198736,0.14796297312211099
15,100,b,b,True,informed,0.07855253986619078,0.06481071235287705,0.064966196442375,,,0.7874010535868403,0.6023371333837215,0.5538603322975416,,,,,,0.2923579380050185,,,0.13939294089712592,,,0.03009728453444229,0.13974160734026667,0.030339603804327837,0.05504315808244316,0.7852790559081323,0.35668957165388027,0.05504315808244316,0.2038096542089606,0.21090289961177375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11903546978765486,0.4194058343198736,0.14796297312211099
16,10,a,a,False,random,0.12171791915667539,0.04575590341499701,0.059531109424112987,0.40282237385469494,0.40282237385469494,0.8070873105027826,0.9205404973299418,0.48262591305073144,0.8261928560827679,0.33446080558334995,0.37858418531295573,0.4384049333788994,0.4384049333788994,0.10115255252092838,0.47422576272027395,0.5458932922943851,0.08580309751342176,0.08580309751342176,0.08580309751342176,0.026047786152475286,0.2655006508161795,0.0860764429428858,0.15024649758095873,0.8596008645914021,0.37483138521042375,0.03684132939911709,0.22472708141709785,0.3774656829638681,0.22441254118296766,0.24310634423212457,0.04302257759439343,0.6745024272100918,0.7672453549570355,0.38227894466716683,2.535141862755273,1.1890040833367785,0.5470317508584063,0.31789553473113613,0.28322804244228067,0.3175470700860163,0.10196705471491146,0.12127806629107327,0.12403244165854495,0.14916862685083576,0.1615977187664113,0.14839008438800627,0.1757174031724544,0.7546545873774951,0.6815498022937083,0.11511819719345857,0.1844361700528612,0.24646969853774905,0.1634983705969759,0.2484565087003016,0.44502998545374406,0.15902324573720208,0.2738005623947624,0.3833656921173525
17,10,a,b,False,random,0.1445787834694497,0.05610035833793395,0.05837922055440418,0.4985696311155428,0.4985696311155428,1.2021418963624795,0.5644666299236298,0.5841605487322047,0.6327718513260404,0.3489355763936514,0.5204810999992542,0.5612995180250894,0.5612995180250894,0.08580309751342176,0.5514943278189183,0.3505935569939088,0.08580309751342176,0.08580309751342176,0.08580309751342176,0.06018880267665586,0.2808115504292201,0.14393395398891234,0.15533499593638095,0.8088191063808836,0.8144166587974907,0.03850188253876075,0.26903492783515537,0.5036810263354824,0.17684696074057343,0.3839161783218117,0.06933660712496718,0.7370599677263621,0.6496729294455056,0.2790780643904381,1.3596549798464388,1.869781071734196,0.71367676977126,0.29843735124889775,0.33005845654773847,0.3406449354566096,0.22218735118461477,0.2111983489216268,0.20938854911857685,0.24259913024877608,0.26592809450924304,0.22397614348095196,0.4119679903238821,0.7755398206487348,0.8276787643553981,0.3175744949972937,0.1473590860934543,0.10887673955862165,0.5052017872451573,0.48687145714972535,0.36990776822096216,0.15902324573720208,0.2738005623947624,0.3833656921173525
18,10,b,a,False,random,0.17018243649055828,0.1425391685218472,0.03885424037423272,0.45316246630072776,0.45316246630072776,0.40296097091749034,0.4948293812035946,0.5029093961409161,1.096704352869857,0.8665966475047732,0.9417957103135915,0.1797675931333835,0.1797675931333835,0.21860609025115188,,,0.1379412980003964,0.13775906044147027,0.13775906044147027,0.03359096204167626,0.21753827729879857,0.07870231257892284,0.14419737216174247,0.345231619863367,0.6460063019491833,0.10006276603898469,0.18501196262996075,0.38999519505933883,0.11944057023347425,0.48194662108197445,0.09709511624649753,0.3759010206712484,0.7213690884136426,0.7705895515567532,0.2777111367899743,0.17366648222157155,0.6066231745276006,0.12660874594200866,0.19623760894166065,0.1728700774065761,0.2774397193422492,0.2854285019727469,0.26331422987258357,0.14610642263312631,0.26232424768878665,0.10263905399310702,0.26951784397752043,0.43645140605744115,0.8572380537890972,0.44001260949685317,0.2702490079488513,0.12243035125919889,0.2653701337618859,0.34758753987119134,0.2847286208356481,0.16725572123185978,0.27380056239476225,0.8399054279201326
19,10,b,b,False,random,0.18388804778349188,0.1878024317049357,0.03872507878118937,0.9172785933418797,0.9172785933418797,1.4382266975500493,0.8212214751998387,1.3302014543694243,2.5959006689975106,0.9134220207251895,2.386651077979234,0.3682079868934429,0.3682079868934429,0.4791726859760278,0.9550469622756073,,0.1379412980003964,0.1379412980003964,0.1379412980003964,0.03120318420420724,0.1578333401523957,0.07654023182117864,0.09034920130508099,0.292848713678143,0.581396513485024,0.09481870153558031,0.21023681026504443,0.4007229948234464,0.13159089089042555,0.4987073357287458,0.07666944217038152,0.34692345053607615,0.8183374237772285,1.1361022127377087,0.2817695323776652,0.17231443107743008,0.5514447736795167,0.2060936821339402,0.2334803254161233,0.20389775211722505,0.2492336652740436,0.2998198528603004,0.19503609434295238,0.1851459762273521,0.21468826682999193,0.12481365829138509,0.2626401118544568,0.5892917238281065,0.865769681810577,0.2628363298714294,0.27541286727846626,0.12390592948338328,0.2626241546718569,0.49867185449617674,0.3543406753010678,0.16725572123185978,0.27380056239476225,0.8399054279201326
