Sim,Covs,T Setting,T Drop Setting,Binary Dose,DGP,Observed,Our Method,Expert,Linear Q-learning (R),DTree Q-learning (R),Linear Q-learning (Python),RF Q-learning (Python),SV Q-learning (Python),Linear Q-learning Multi,RF Q-learning Multi,SV Q-learning Multi,Linear OptClass,DTree OptClass,Linear BOWL R1,Linear BOWL R2,Linear BOWL R3,Poly BOWL R1,Poly BOWL R2,Poly BOWL R3,Linear Inf R1,Linear Inf R2,Linear Inf R3,RF Inf R1,RF Inf R2,RF Inf R3,SV Inf R1,SV Inf R2,SV Inf R3,Linear Inf Multi R1,Linear Inf Multi R2,Linear Inf Multi R3,RF Inf Multi R1,RF Inf Multi R2,RF Inf Multi R3,SV Inf Multi R1,SV Inf Multi R2,SV Inf Multi R3,BCQ R1,BCQ R2,BCQ R3,CQL R1,CQL R2,CQL R3,CRR R1,CRR R2,CRR R3,DDPG R1,DDPG R2,DDPG R3,SAC R1,SAC R2,SAC R3,TD3 R1,TD3 R2,TD3 R3,Random,Inaction,Full Dosing
20,10,a,a,True,random,5.4897651088158295,3.111089638168154,2.739312285230296,2.8258898528407794,2.8258898528407794,2.8526431526410865,2.936324735985615,3.6094319763247853,,,,3.609449832983909,3.609449832983909,5.1327716866092485,3.5624799558275106,3.250779765586683,3.680291461608726,3.6753870598469787,3.6753870598469787,3.050502531842212,3.8504560886769843,3.0995899135697917,3.699261250461619,6.145974553348583,4.635314838230714,3.699261250461619,4.725620104170179,2.6808113470930754,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.523153374821406,9.466237249413016,3.6753870598469787
21,10,a,b,True,random,5.502352166447495,3.3420040989168136,2.7380611201916794,3.3144160958419966,3.3144160958419966,3.3816611146989892,3.472397213384382,3.4474528131435753,,,,3.69549031450576,3.69549031450576,,3.7337438832672,3.6807109780010276,3.6753870598469787,3.6753870598469787,3.6753870598469787,3.2517776118432367,3.9156376241673128,3.169300892872311,3.701387775652928,6.033546528148447,4.371549135733171,3.701387775652928,3.891632865447234,2.7506245231063025,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.523153374821406,9.466237249413016,3.6753870598469787
22,10,b,a,True,random,4.332543864048163,3.0706411211251665,2.830563175509913,3.9346319121625926,3.9346319121625926,3.782306820882938,3.9364003185100396,4.40617304068194,,,,4.215186408891343,4.215186408891343,4.692908822860533,,,5.071410106640132,5.065554258072912,5.065554258072912,2.9130278132417624,3.717930256929088,2.7107248948179237,5.2051586681550175,7.4212480848043585,7.148505913249733,5.2051586681550175,6.535665778659009,2.705146374469947,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.341009641237641,9.466237249413016,5.16555639738103
23,10,b,b,True,random,4.334318690295325,3.070326482673004,2.8308265848297913,4.252501251715839,4.252501251715839,3.7997037039876753,4.398664690063452,3.9571118180223346,,,,5.049889336561462,5.049889336561462,5.443820426376424,4.613972493219375,4.298810518636638,5.16555639738103,5.16555639738103,5.16555639738103,2.9574675764877236,3.7824328100424323,2.725278196970559,5.204118256172437,7.089429894431312,6.4423112391849715,5.204118256172437,6.824747985237512,2.7086262100643155,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.341009641237641,9.466237249413016,5.16555639738103
24,100,a,a,False,random,4.906319784236597,2.2816537066682288,2.7935154138197538,6.145105444854331,6.145105444854331,6.889826056012545,6.2635756389432675,6.697601847171261,4.709513257831624,3.4368233562215886,4.435011830847222,5.26272048003189,5.26272048003189,5.181257044185697,5.433482712091598,5.922504099562124,3.6725642244684416,3.6725642244684416,3.6725642244684416,3.22351491501026,4.394614043663962,3.3656579630930397,2.99408553793568,8.88197519403806,9.408628138080285,3.6991594121956313,9.431917772167369,9.431917772167369,4.624362049410565,4.733645913492447,2.811416199447136,6.061598530964186,4.982943524655063,3.5237133202332993,7.131095299462811,8.535088092188726,3.896907279308672,4.726646698361809,4.46706731471343,4.484792386962832,4.172633696526477,4.173362010528504,4.208654949457997,4.0158509977610075,3.8930124435674367,3.860137862618271,11.184088937402118,9.033081399222514,9.008950626250607,6.832734262475123,4.99869192468501,5.442367129109652,10.756311654702593,7.0632920231742915,7.3944655186005,4.881119840456416,9.423550217792304,13.704153323008143
25,100,a,b,False,random,4.895014094629611,2.230473283916317,2.7896740077321245,4.27373935324074,4.27373935324074,6.510537789572221,7.308580238609537,6.8793822611201545,4.259141298124137,3.4181804332827666,4.178911677803547,5.254594100064479,5.254594100064479,3.3816764606715504,5.011102943639493,4.660664160101122,3.6725642244684416,3.6725642244684416,3.6725642244684416,3.850357544218088,4.5082487675315726,3.553054242836532,2.884063295693229,8.662320509991403,9.333815185097981,3.701540172990574,9.42089614726597,9.42089614726597,5.036119088962833,4.97341414475714,3.0154802981323003,5.8854847772160905,4.946574721011555,3.423854418252015,6.814257867231672,6.792822781616131,3.2240004406326648,4.703858153320496,4.625452059731746,4.780673201078342,4.063552214295665,4.064394143720391,4.090314385712294,3.96833378502673,3.902712012979193,3.8979091270713795,12.513562741482918,8.921198821275862,8.724163445540565,8.407407166699098,4.78722326406549,4.94342459083028,13.004352987073592,7.32667531554314,7.541967426556295,4.881119840456416,9.423550217792304,13.704153323008143
26,100,b,a,False,random,6.576721170993698,3.144904430807294,2.3587387484697326,6.131582248402596,6.131582248402596,7.721171221588099,4.689400226266004,6.498847002890723,6.955937401378504,6.778429733981537,6.964731511175733,4.495606546115601,4.495606546115601,3.9959238221692184,,,5.172303421419484,5.209852738757284,5.209852738757284,3.0934161658018775,4.313003423165886,3.2011560054072605,3.008715789162079,9.186090609747186,9.384421497563489,5.061565425632596,9.435899912776863,9.435899912776863,3.9569192428184055,5.161803165986327,2.646866572730584,3.8745213901282325,5.3429415762138746,5.464650743773512,3.708310384199251,9.435683490843266,3.5156686170822518,4.32929271261819,4.921658924150169,4.310091318838088,4.919128945372497,5.180115583186366,4.426609766688719,4.4835921307682165,4.975903781203857,3.5139259423996014,6.311997909474323,4.723854959587898,9.110216069978927,3.4147318945536127,4.065211834733594,3.400032434695133,9.388684321113292,3.8727659081957517,5.274989610679093,6.5470965236709,9.423550217792304,27.009505804825107
27,100,b,b,False,random,6.579670444341839,3.0698315471773157,2.359817235032605,5.637877601752054,5.637877601752054,6.252563567116441,6.166920688205446,5.930824923400533,9.197672504404935,7.286831733492929,7.033325099009209,5.446733251966133,5.446733251966133,4.176254752334119,,,5.172398281390762,5.172398281390762,5.172398281390762,3.0342728884502757,4.326852081847967,3.1909334400230747,2.9584043405327902,9.172585857585052,9.317179377349795,5.150859179262849,9.433697192989593,9.433697192989593,3.9444026659491227,5.138353196762944,2.6721049286350853,4.016890810805937,5.211601047902337,4.567694978668273,3.771264766256963,9.433697192989593,3.642028251673267,5.024027381017225,5.003746085587154,4.5188111016057775,5.243026148269832,5.359911124723166,4.656859431261909,5.014287599581264,4.994848209423684,3.746160772989218,7.254124694206714,4.624098664264096,9.049841277585912,3.262497482650077,4.095168178899692,3.5707633333310618,9.374404442293898,3.919902608553664,5.925362779765022,6.5470965236709,9.423550217792304,27.009505804825107
28,100,a,a,True,random,5.455726006569792,3.2979912129391913,2.7283690074286118,2.939259145549136,2.939259145549136,2.9865346159424613,2.9350376355188974,3.15835529790109,,,,3.506753800855299,3.506753800855299,4.570741784304397,4.561294510411167,3.872959132302268,3.6725642244684416,3.6725642244684416,3.6725642244684416,3.2676203083298274,4.029125503425228,3.1947774131766513,3.6991160040640607,6.023465016079392,4.385809646509566,3.6991594121956313,8.218396585230424,3.6991594121956313,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.556429344261201,9.423550217792304,3.6725642244684416
29,100,a,b,True,random,5.423928493391861,3.4067901835502092,2.7301033656411917,3.2332243183854983,3.2332243183854983,3.6793582307231767,3.630058909563508,3.7646018475184144,,,,3.8830197358306267,3.8830197358306267,2.959166471627133,4.128488674475838,3.6188369847546387,3.6725642244684416,3.6725642244684416,3.6725642244684416,3.501310524645132,4.1096888851659745,3.2653888699179277,3.701540172990574,6.381266211346146,4.601212777333776,3.701540172990574,6.094351136505702,3.701540172990574,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.556429344261201,9.423550217792304,3.6725642244684416
30,100,b,a,True,random,4.315991128047497,3.0019649424368007,2.820432572499999,3.91397210498996,3.91397210498996,3.9923009990523552,4.233526100835858,5.627882203615127,,,,4.3874195203192325,4.3874195203192325,4.316726340684825,,,4.914835716896663,4.722049860576845,4.722049860576845,2.9151659359770408,3.7841290448229694,2.742407915884989,5.2156894506777425,7.375639018711189,6.92447173525518,5.2156894506777425,9.435899912776863,5.8147501810561915,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.308628943520995,9.423550217792304,5.172398281390762
31,100,b,b,True,random,4.33311486966542,3.0450904045022322,2.820473320578396,4.502505257806056,4.502505257806056,4.646330840083293,4.773517375585305,4.960918311022914,,,,5.288560459699513,5.288560459699513,5.189284838560344,,,5.172577874579907,5.172398281390762,5.172398281390762,2.9509124241916362,3.8121612931360858,2.765404646889515,5.212565715562468,7.087824161862178,6.503343296393,5.212565715562468,9.433697192989593,5.635406720735649,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.308628943520995,9.423550217792304,5.172398281390762
